Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2017-01-04,117.696,118.188,117.061,117.273
2017-01-05,117.276,117.431,115.231,115.445
2017-01-06,115.445,117.177,115.075,116.996
2017-01-09,117.138,117.532,115.676,115.914
2017-01-10,115.921,116.343,115.202,115.833
2017-01-11,115.834,116.848,114.256,115.41
2017-01-12,115.407,115.416,113.771,114.69
2017-01-13,114.723,115.444,114.183,114.551
2017-01-16,114.421,114.463,113.691,114.084
2017-01-17,114.083,114.281,112.577,112.775
2017-01-18,112.793,114.755,112.645,114.554
2017-01-19,114.555,115.618,114.418,115.058
2017-01-20,115.055,115.376,114.224,114.498
2017-01-23,114.394,114.396,112.541,112.559
2017-01-24,112.558,113.893,112.528,113.864
2017-01-25,113.864,113.99,113.046,113.333
2017-01-26,113.341,114.853,113.055,114.549
2017-01-27,114.541,115.375,114.399,115.13
2017-01-30,114.894,114.955,113.459,113.738
2017-01-31,113.739,113.962,112.087,112.674
2017-02-01,112.674,113.954,112.657,113.287
2017-02-02,113.287,113.363,112.06,112.864
2017-02-03,112.866,113.454,112.326,112.694
2017-02-06,112.561,112.772,111.629,111.817
2017-02-07,111.803,112.511,111.604,112.315
2017-02-08,112.315,112.545,111.643,111.845
2017-02-09,111.847,113.351,111.843,113.315
2017-02-10,113.314,113.857,112.861,113.357
2017-02-13,113.646,114.169,113.455,113.765
2017-02-14,113.764,114.5,113.255,114.321
2017-02-15,114.321,114.957,113.884,114.31
2017-02-16,114.305,114.305,113.095,113.277
2017-02-17,113.29,113.501,112.621,112.891
2017-02-20,112.945,113.238,112.8,113.145
2017-02-21,113.145,113.776,113.145,113.706
2017-02-22,113.707,113.731,112.908,113.314
2017-02-23,113.312,113.457,112.555,112.741
2017-02-24,112.729,112.955,111.938,112.081
2017-02-27,112.23,112.838,111.925,112.742
2017-02-28,112.743,112.886,111.695,112.847
2017-03-01,112.847,114.044,112.779,113.771
2017-03-02,113.774,114.587,113.755,114.389
2017-03-03,114.388,114.749,113.902,113.904
2017-03-06,114.095,114.104,113.56,113.948
2017-03-07,113.947,114.151,113.734,113.992
2017-03-08,113.994,114.749,113.612,114.447
2017-03-09,114.448,115.094,114.367,115.092
2017-03-10,115.093,115.506,114.657,114.729
2017-03-13,114.877,114.954,114.486,114.942
2017-03-14,114.944,115.196,114.523,114.696
2017-03-15,114.697,114.884,113.18,113.451
2017-03-16,113.446,113.538,112.911,113.349
2017-03-17,113.347,113.493,112.567,112.684
2017-03-20,112.735,112.897,112.466,112.534
2017-03-21,112.534,112.866,111.436,111.495
2017-03-22,111.502,111.769,110.738,111.3
2017-03-23,111.295,111.579,110.631,111.028
2017-03-24,111.033,111.481,110.632,111.348
2017-03-27,110.941,110.993,110.116,110.639
2017-03-28,110.639,111.197,110.182,111.068
2017-03-29,111.068,111.314,110.723,111.011
2017-03-30,111.011,111.943,110.946,111.84
2017-03-31,111.848,112.193,111.246,111.319
2017-04-03,111.413,111.579,110.851,110.851
2017-04-04,110.852,110.898,110.272,110.704
2017-04-05,110.703,111.45,110.46,110.508
2017-04-06,110.513,111.13,110.294,110.849
2017-04-07,110.848,111.366,110.138,111.217
2017-04-10,111.085,111.577,110.808,110.861
2017-04-11,110.866,110.886,109.54,109.599
2017-04-12,109.61,109.861,108.918,108.99
2017-04-13,108.989,109.39,108.737,109.141
2017-04-14,109.14,109.232,108.553,108.6
2017-04-17,108.734,109.084,108.137,109.017
2017-04-18,109.017,109.222,108.323,108.444
2017-04-19,108.444,109.178,108.383,108.854
2017-04-20,108.852,109.48,108.723,109.289
2017-04-21,109.289,109.424,108.884,109.106
2017-04-24,110.271,110.345,109.663,109.79
2017-04-25,109.787,111.187,109.602,111.08
2017-04-26,111.08,111.777,110.877,111.104
2017-04-27,111.112,111.597,111.054,111.263
2017-04-28,111.265,111.715,111.074,111.478
2017-05-01,111.418,111.923,111.209,111.85
2017-05-02,111.829,112.304,111.783,112.018
2017-05-03,112.019,112.779,111.966,112.668
2017-05-04,112.667,113.043,112.323,112.539
2017-05-05,112.539,112.766,112.094,112.485
2017-05-08,112.877,113.297,112.399,113.272
2017-05-09,113.275,114.326,113.139,113.989
2017-05-10,113.977,114.356,113.637,114.287
2017-05-11,114.287,114.368,113.461,113.825
2017-05-12,113.825,113.954,113.204,113.272
2017-05-15,113.237,113.848,113.204,113.61
2017-05-16,113.604,113.774,112.933,113.108
2017-05-17,113.104,113.106,110.545,110.723
2017-05-18,110.718,111.721,110.24,111.572
2017-05-19,111.581,111.7,111.053,111.249
2017-05-22,111.18,111.609,110.961,111.295
2017-05-23,111.295,111.857,110.863,111.817
2017-05-24,111.817,112.122,111.483,111.566
2017-05-25,111.566,111.952,111.516,111.832
2017-05-26,111.834,111.849,110.88,111.259
2017-05-29,111.284,111.469,111.176,111.275
2017-05-30,111.276,111.301,110.668,110.853
2017-05-31,110.854,111.214,110.498,110.846
2017-06-01,110.838,111.481,110.716,111.37
2017-06-02,111.369,111.71,110.335,110.421
2017-06-05,110.458,110.724,110.321,110.51
2017-06-06,110.509,110.511,109.228,109.365
2017-06-07,109.359,109.882,109.119,109.79
2017-06-08,109.791,110.38,109.385,109.898
2017-06-09,109.857,110.809,109.817,110.234
2017-06-12,110.405,110.442,109.638,109.905
2017-06-13,109.919,110.27,109.827,110.078
2017-06-14,110.077,110.344,108.851,109.674
2017-06-15,109.672,110.978,109.273,110.888
2017-06-16,110.886,111.417,110.653,110.832
2017-06-19,110.834,111.6,110.794,111.568
2017-06-20,111.568,111.787,111.311,111.455
2017-06-21,111.456,111.73,111.07,111.405
2017-06-22,111.424,111.448,110.954,111.283
2017-06-23,111.287,111.427,111.162,111.26
2017-06-26,111.276,111.937,111.202,111.854
2017-06-27,111.855,112.463,111.468,112.281
2017-06-28,112.278,112.413,111.835,112.276
2017-06-29,112.289,112.927,111.823,112.125
2017-06-30,112.126,112.603,111.739,112.468
2017-07-03,112.224,113.47,112.198,113.398
2017-07-04,113.399,113.409,112.747,113.308
2017-07-05,113.309,113.685,112.83,113.197
2017-07-06,113.195,113.47,112.898,113.179
2017-07-07,113.179,114.181,113.106,113.895
2017-07-10,114.033,114.302,113.91,114.066
2017-07-11,114.066,114.495,113.72,113.97
2017-07-12,113.968,113.968,112.929,113.188
2017-07-13,113.19,113.523,112.871,113.288
2017-07-14,113.287,113.577,112.276,112.545
2017-07-17,112.486,112.868,112.33,112.631
2017-07-18,112.631,112.661,111.687,112.071
2017-07-19,112.071,112.228,111.558,111.88
2017-07-20,111.889,112.419,111.493,111.854
2017-07-21,111.847,112.076,111.016,111.099
2017-07-24,111.144,111.299,110.626,111.177
2017-07-25,111.176,111.959,110.83,111.873
2017-07-26,111.871,112.186,111.061,111.12
2017-07-27,111.127,111.711,110.788,111.328
2017-07-28,111.328,111.328,110.554,110.58
2017-07-31,110.66,110.764,110.214,110.253
2017-08-01,110.255,110.59,109.943,110.369
2017-08-02,110.378,110.985,110.286,110.739
2017-08-03,110.739,110.827,109.865,109.98
2017-08-04,109.976,111.049,109.847,110.687
2017-08-07,110.757,110.92,110.648,110.767
2017-08-08,110.769,110.828,110.252,110.32
2017-08-09,110.32,110.32,109.562,109.927
2017-08-10,109.945,110.181,109.119,109.145
2017-08-11,109.149,109.382,108.795,109.101
2017-08-14,109.091,109.799,109.091,109.617
2017-08-15,109.61,110.848,109.609,110.584
2017-08-16,110.583,110.946,110.032,110.118
2017-08-17,110.119,110.357,109.428,109.428
2017-08-18,109.443,109.598,108.61,109.138
2017-08-21,109.279,109.423,108.642,108.948
2017-08-22,108.953,109.653,108.896,109.588
2017-08-23,109.587,109.825,108.921,108.955
2017-08-24,108.961,109.604,108.852,109.56
2017-08-25,109.564,109.837,109.12,109.295
2017-08-28,109.256,109.41,108.753,108.794
2017-08-29,108.793,109.898,108.27,109.638
2017-08-30,109.639,110.44,109.545,110.237
2017-08-31,110.238,110.67,109.885,109.949
2017-09-01,109.941,110.422,109.567,110.265
2017-09-04,109.655,109.926,109.386,109.699
2017-09-05,109.695,109.833,108.634,108.747
2017-09-06,108.73,109.397,108.453,109.246
2017-09-07,109.221,109.265,108.058,108.391
2017-09-08,108.393,108.486,107.325,107.785
2017-09-11,108.243,109.508,108.174,109.374
2017-09-12,109.368,110.254,109.244,110.158
2017-09-13,110.158,110.69,109.914,110.493
2017-09-14,110.498,111.028,110.081,110.236
2017-09-15,110.236,111.333,109.573,110.841
2017-09-18,111.138,111.664,110.999,111.556
2017-09-19,111.559,111.881,111.207,111.578
2017-09-20,111.575,112.531,111.235,112.301
2017-09-21,112.298,112.716,112.137,112.408
2017-09-22,112.412,112.556,111.655,112.064
2017-09-25,112.179,112.518,111.479,111.718
2017-09-26,111.718,112.466,111.501,112.244
2017-09-27,112.243,113.253,112.238,112.81
2017-09-28,112.81,113.2,112.256,112.314
2017-09-29,112.315,112.727,112.22,112.508
2017-10-02,112.517,113.056,112.51,112.723
2017-10-03,112.723,113.196,112.665,112.891
2017-10-04,112.888,112.938,112.326,112.798
2017-10-05,112.797,112.912,112.416,112.79
2017-10-06,112.792,113.439,112.643,112.655
2017-10-09,112.675,112.746,112.331,112.661
2017-10-10,112.663,112.825,111.993,112.374
2017-10-11,112.374,112.582,112.081,112.51
2017-10-12,112.51,112.522,112.128,112.279
2017-10-13,112.279,112.306,111.69,111.884
2017-10-16,111.897,112.289,111.655,112.147
2017-10-17,112.147,112.478,112.039,112.197
2017-10-18,112.197,113.05,112.142,112.96
2017-10-19,112.963,113.148,112.315,112.567
2017-10-20,112.566,113.568,112.516,113.534
2017-10-23,113.839,114.101,113.246,113.479
2017-10-24,113.479,114.005,113.261,113.926
2017-10-25,113.925,114.244,113.486,113.684
2017-10-26,113.684,114.077,113.346,114.012
2017-10-27,114.019,114.445,113.668,113.677
2017-10-30,113.744,113.836,113.031,113.138
2017-10-31,113.139,113.729,112.96,113.643
2017-11-01,113.643,114.279,113.63,114.159
2017-11-02,114.16,114.212,113.552,114.034
2017-11-03,114.034,114.427,113.648,114.066
2017-11-06,114.124,114.735,113.7,113.786
2017-11-07,113.786,114.34,113.714,113.825
2017-11-08,113.823,113.926,113.402,113.866
2017-11-09,113.866,114.067,113.093,113.472
2017-11-10,113.467,113.636,113.225,113.545
2017-11-13,113.595,113.715,113.248,113.607
2017-11-14,113.608,113.911,113.312,113.47
2017-11-15,113.47,113.496,112.496,112.886
2017-11-16,112.884,113.317,112.743,113.11
2017-11-17,113.108,113.144,111.947,112.113
2017-11-20,112.192,112.72,111.888,112.582
2017-11-21,112.583,112.704,112.177,112.469
2017-11-22,112.467,112.477,111.145,111.253
2017-11-23,111.255,111.379,111.069,111.23
2017-11-24,111.23,111.623,111.202,111.558
2017-11-27,111.599,111.694,110.844,111.079
2017-11-28,111.077,111.639,110.935,111.497
2017-11-29,111.497,112.148,111.377,112.006
2017-11-30,112.006,112.696,111.737,112.673
2017-12-01,112.669,112.876,111.429,112.115
2017-12-04,112.737,113.089,112.364,112.5
2017-12-05,112.499,112.866,112.379,112.592
2017-12-06,112.587,112.624,112.001,112.241
2017-12-07,112.241,113.158,112.22,113.085
2017-12-08,113.085,113.59,113.084,113.494
2017-12-11,113.584,113.69,113.245,113.54
2017-12-12,113.541,113.752,113.373,113.545
2017-12-13,113.547,113.575,112.466,112.689
2017-12-14,112.692,112.882,112.067,112.38
2017-12-15,112.383,112.745,112.033,112.576
2017-12-18,112.627,112.832,112.317,112.564
2017-12-19,112.564,113.079,112.512,112.859
2017-12-20,112.858,113.468,112.848,113.349
2017-12-21,113.35,113.635,113.204,113.359
2017-12-22,113.358,113.448,113.255,113.288
2017-12-26,113.299,113.354,113.121,113.197
2017-12-27,113.198,113.378,113.141,113.236
2017-12-28,113.237,113.267,112.667,112.881
2017-12-29,112.881,112.972,112.475,112.673
2018-01-02,112.602,112.793,112.057,112.232
2018-01-03,112.231,112.609,112.173,112.546
2018-01-04,112.547,112.866,112.491,112.777
2018-01-05,112.777,113.309,112.724,113.116
2018-01-08,113.113,113.387,112.884,113.157
2018-01-09,113.157,113.182,112.368,112.625
2018-01-10,112.626,112.783,111.272,111.398
2018-01-11,111.418,111.876,111.046,111.234
2018-01-12,111.233,111.693,110.915,111.017
2018-01-15,111.1,111.185,110.33,110.552
2018-01-16,110.548,110.981,110.248,110.44
2018-01-17,110.426,111.365,110.194,111.352
2018-01-18,111.353,111.483,110.704,111.052
2018-01-19,111.052,111.131,110.497,110.785
2018-01-22,110.624,111.225,110.562,110.93
2018-01-23,110.935,111.178,110.242,110.285
2018-01-24,110.284,110.337,108.968,109.19
2018-01-25,109.184,109.703,108.501,109.655
2018-01-26,109.655,109.771,108.285,108.713
2018-01-29,108.659,109.204,108.512,108.995
2018-01-30,108.996,109.207,108.419,108.766
2018-01-31,108.772,109.447,108.598,109.198
2018-02-01,109.197,109.751,109.095,109.456
2018-02-02,109.45,110.483,109.282,110.106
2018-02-05,110.275,110.282,108.993,109.134
2018-02-06,109.134,109.717,108.457,109.706
2018-02-07,109.706,109.706,108.921,109.375
2018-02-08,109.37,109.786,108.587,108.761
2018-02-09,108.763,109.307,108.048,108.823
2018-02-12,108.852,108.89,108.44,108.72
2018-02-13,108.721,108.782,107.411,107.83
2018-02-14,107.831,107.902,106.724,106.976
2018-02-15,106.956,106.961,106.037,106.19
2018-02-16,106.189,106.399,105.554,106.295
2018-02-19,106.291,106.7,106.098,106.614
2018-02-20,106.608,107.376,106.594,107.322
2018-02-21,107.319,107.904,107.29,107.754
2018-02-22,107.73,107.765,106.597,106.731
2018-02-23,106.729,107.135,106.514,106.881
2018-02-26,107.06,107.113,106.378,107.007
2018-02-27,106.999,107.676,106.791,107.351
2018-02-28,107.351,107.529,106.568,106.654
2018-03-01,106.659,107.199,106.078,106.097
2018-03-02,106.1,106.293,105.253,105.71
2018-03-05,105.624,106.237,105.354,106.219
2018-03-06,106.217,106.462,105.56,105.67
2018-03-07,105.666,106.22,105.459,106.129
2018-03-08,106.127,106.315,105.895,106.29
2018-03-09,106.291,107.05,106.265,106.823
2018-03-12,106.945,106.971,106.317,106.406
2018-03-13,106.409,107.286,106.255,106.499
2018-03-14,106.499,106.748,106.072,106.324
2018-03-15,106.319,106.414,105.792,106.291
2018-03-16,106.29,106.366,105.608,106.011
2018-03-19,105.978,106.303,105.68,106.044
2018-03-20,106.044,106.605,105.931,106.531
2018-03-21,106.54,106.632,105.886,105.963
2018-03-22,105.965,105.985,104.648,104.854
2018-03-23,104.849,105.282,104.65,104.726
2018-03-26,104.67,105.479,104.665,105.464
2018-03-27,105.463,105.903,105.329,105.388
2018-03-28,105.381,107.011,105.361,106.802
2018-03-29,106.796,106.932,106.27,106.49
2018-03-30,106.49,106.539,106.126,106.267
2018-04-02,106.267,106.45,105.661,105.854
2018-04-03,105.853,106.657,105.696,106.605
2018-04-04,106.597,106.848,105.996,106.763
2018-04-05,106.753,107.492,106.718,107.418
2018-04-06,107.417,107.459,106.782,106.867
2018-04-09,106.918,107.203,106.62,106.794
2018-04-10,106.776,107.399,106.62,107.199
2018-04-11,107.19,107.229,106.652,106.801
2018-04-12,106.801,107.427,106.704,107.306
2018-04-13,107.303,107.779,107.205,107.376
2018-04-16,107.501,107.604,107.039,107.135
2018-04-17,107.136,107.209,106.886,107.017
2018-04-18,107.018,107.385,107.006,107.23
2018-04-19,107.219,107.516,107.185,107.394
2018-04-20,107.395,107.856,107.379,107.649
2018-04-23,107.772,108.754,107.663,108.715
2018-04-24,108.721,109.2,108.544,108.819
2018-04-25,108.82,109.454,108.789,109.396
2018-04-26,109.44,109.465,109.07,109.312
2018-04-27,109.312,109.536,108.982,109.073
2018-04-30,109.084,109.453,109.023,109.268
2018-05-01,109.267,109.889,109.245,109.845
2018-05-02,109.846,110.012,109.595,109.851
2018-05-03,109.842,109.879,108.932,109.18
2018-05-04,109.173,109.271,108.649,109.09
2018-05-07,109.095,109.396,108.759,109.087
2018-05-08,109.087,109.351,108.841,109.062
2018-05-09,109.073,109.833,108.998,109.735
2018-05-10,109.734,110.017,109.324,109.418
2018-05-11,109.427,109.569,109.155,109.314
2018-05-14,109.322,109.702,109.211,109.693
2018-05-15,109.694,110.453,109.662,110.342
2018-05-16,110.342,110.396,110.042,110.292
2018-05-17,110.292,110.858,110.081,110.786
2018-05-18,110.786,111.082,110.612,110.725
2018-05-21,110.885,111.393,110.825,111.031
2018-05-22,111.03,111.184,110.799,110.911
2018-05-23,110.909,110.921,109.56,109.945
2018-05-24,109.953,110.045,108.963,109.204
2018-05-25,109.221,109.739,109.13,109.473
2018-05-28,109.751,109.8,109.24,109.379
2018-05-29,109.374,109.468,108.114,108.586
2018-05-30,108.585,109.075,108.352,108.897
2018-05-31,108.896,109.003,108.387,108.778
2018-06-01,108.777,109.734,108.723,109.561
2018-06-04,109.48,109.852,109.376,109.807
2018-06-05,109.81,110.005,109.481,109.834
2018-06-06,109.833,110.264,109.8,110.147
2018-06-07,110.145,110.22,109.495,109.704
2018-06-08,109.707,109.853,109.202,109.45
2018-06-11,109.323,110.119,109.323,110.061
2018-06-12,110.061,110.495,110.041,110.384
2018-06-13,110.385,110.846,110.254,110.257
2018-06-14,110.257,110.693,109.919,110.673
2018-06-15,110.673,110.901,110.39,110.6
2018-06-18,110.678,110.678,110.301,110.547
2018-06-19,110.554,110.572,109.555,110.03
2018-06-20,110.033,110.449,109.861,110.353
2018-06-21,110.355,110.758,109.844,109.889
2018-06-22,109.888,110.218,109.806,109.99
2018-06-25,109.908,110.025,109.37,109.736
2018-06-26,109.737,110.193,109.372,110.026
2018-06-27,110.026,110.49,109.687,110.236
2018-06-28,110.236,110.648,109.968,110.466
2018-06-29,110.468,110.943,110.381,110.697
2018-07-02,110.674,111.063,110.607,110.862
2018-07-03,110.862,111.13,110.51,110.585
2018-07-04,110.582,110.593,110.283,110.451
2018-07-05,110.451,110.71,110.297,110.667
2018-07-06,110.702,110.787,110.383,110.423
2018-07-09,110.425,110.902,110.354,110.848
2018-07-10,110.848,111.352,110.835,110.991
2018-07-11,110.993,112.175,110.77,111.935
2018-07-12,111.934,112.625,111.92,112.527
2018-07-13,112.527,112.801,112.278,112.331
2018-07-16,112.32,112.559,112.232,112.275
2018-07-17,112.275,112.925,112.232,112.905
2018-07-18,112.9,113.137,112.721,112.841
2018-07-19,112.841,113.175,112.066,112.438
2018-07-20,112.438,112.624,111.405,111.504
2018-07-23,111.408,111.54,110.754,111.307
2018-07-24,111.316,111.515,110.967,111.204
2018-07-25,111.211,111.385,110.672,110.859
2018-07-26,110.871,111.249,110.593,111.245
2018-07-27,111.243,111.245,110.799,110.991
2018-07-30,110.971,111.165,110.892,111.055
2018-07-31,111.047,111.958,110.779,111.843
2018-08-01,111.841,112.15,111.395,111.695
2018-08-02,111.689,111.732,111.339,111.641
2018-08-03,111.643,111.802,111.102,111.222
2018-08-06,111.224,111.527,111.17,111.4
2018-08-07,111.397,111.478,110.997,111.382
2018-08-08,111.382,111.439,110.839,110.926
2018-08-09,110.925,111.182,110.709,111.102
2018-08-10,111.101,111.169,110.517,110.796
2018-08-13,110.507,110.934,110.112,110.745
2018-08-14,110.745,111.315,110.592,111.224
2018-08-15,111.216,111.43,110.434,110.694
2018-08-16,110.691,111.113,110.461,110.939
2018-08-17,110.942,111.052,110.317,110.615
2018-08-20,110.535,110.68,110.021,110.037
2018-08-21,110.034,110.544,109.777,110.167
2018-08-22,110.172,110.615,110.029,110.541
2018-08-23,110.543,111.313,110.521,111.296
2018-08-24,111.302,111.487,111.107,111.183
2018-08-27,111.3,111.347,110.937,111.054
2018-08-28,111.055,111.356,110.958,111.178
2018-08-29,111.175,111.827,111.124,111.734
2018-08-30,111.734,111.756,110.955,111.029
2018-08-31,111.029,111.127,110.687,111.084
2018-09-03,111.093,111.188,110.854,111.079
2018-09-04,111.078,111.534,110.902,111.444
2018-09-05,111.444,111.758,111.388,111.494
2018-09-06,111.495,111.515,110.523,110.677
2018-09-07,110.679,111.244,110.382,110.998
2018-09-10,111.039,111.249,110.869,111.097
2018-09-11,111.104,111.642,111.081,111.607
2018-09-12,111.607,111.649,111.12,111.25
2018-09-13,111.256,111.998,111.171,111.923
2018-09-14,111.908,112.168,111.755,112.002
2018-09-17,112.041,112.123,111.763,111.852
2018-09-18,111.852,112.39,111.665,112.369
2018-09-19,112.368,112.443,112.164,112.271
2018-09-20,112.273,112.585,112.046,112.494
2018-09-21,112.489,112.874,112.431,112.573
2018-09-24,112.527,112.834,112.437,112.779
2018-09-25,112.778,112.983,112.743,112.954
2018-09-26,112.957,113.133,112.626,112.681
2018-09-27,112.68,113.468,112.562,113.407
2018-09-28,113.408,113.666,113.328,113.624
2018-10-01,113.727,114.062,113.701,113.999
2018-10-02,113.996,114.018,113.53,113.649
2018-10-03,113.649,114.537,113.527,114.484
2018-10-04,114.484,114.55,113.64,113.893
2018-10-05,113.892,114.097,113.564,113.675
2018-10-08,113.758,113.943,112.824,113.179
2018-10-09,113.178,113.394,112.873,112.973
2018-10-10,112.973,113.277,112.12,112.274
2018-10-11,112.271,112.535,111.844,112.149
2018-10-12,112.135,112.497,111.883,112.21
2018-10-15,112.161,112.237,111.628,111.782
2018-10-16,111.78,112.336,111.733,112.294
2018-10-17,112.294,112.707,112.017,112.691
2018-10-18,112.69,112.729,111.963,112.189
2018-10-19,112.189,112.643,112.144,112.537
2018-10-22,112.537,112.885,112.35,112.82
2018-10-23,112.819,112.843,111.957,112.418
2018-10-24,112.42,112.744,112.09,112.157
2018-10-25,112.148,112.672,111.822,112.381
2018-10-26,112.382,112.439,111.381,111.814
2018-10-29,111.869,112.558,111.781,112.347
2018-10-30,112.347,113.167,112.306,113.086
2018-10-31,113.087,113.384,112.808,112.933
2018-11-01,112.933,113.001,112.563,112.652
2018-11-02,112.648,113.318,112.627,113.214
2018-11-05,113.217,113.334,113.076,113.203
2018-11-06,113.204,113.5,113.106,113.455
2018-11-07,113.455,113.817,112.949,113.527
2018-11-08,113.529,114.085,113.512,114.05
2018-11-09,114.05,114.055,113.64,113.794
2018-11-12,113.874,114.206,113.664,113.8
2018-11-13,113.803,114.146,113.584,113.816
2018-11-14,113.816,114.008,113.3,113.582
2018-11-15,113.58,113.705,113.102,113.582
2018-11-16,113.588,113.611,112.648,112.819
2018-11-19,112.808,112.875,112.421,112.5
2018-11-20,112.501,112.839,112.308,112.732
2018-11-21,112.731,113.148,112.646,113.113
2018-11-22,113.109,113.129,112.885,112.955
2018-11-23,112.955,113.011,112.664,112.913
2018-11-26,112.916,113.651,112.879,113.569
2018-11-27,113.567,113.844,113.417,113.771
2018-11-28,113.77,114.036,113.456,113.627
2018-11-29,113.628,113.631,113.196,113.46
2018-11-30,113.457,113.705,113.349,113.513
2018-12-03,113.724,113.819,113.376,113.629
2018-12-04,113.625,113.64,112.58,112.761
2018-12-05,112.76,113.244,112.652,113.168
2018-12-06,113.165,113.168,112.238,112.73
2018-12-07,112.73,112.928,112.558,112.63
2018-12-10,112.636,113.368,112.243,113.263
2018-12-11,113.264,113.467,113.01,113.396
2018-12-12,113.397,113.521,113.144,113.276
2018-12-13,113.275,113.708,113.205,113.602
2018-12-14,113.603,113.675,113.215,113.392
2018-12-17,113.324,113.521,112.685,112.826
2018-12-18,112.827,112.849,112.251,112.484
2018-12-19,112.48,112.667,112.092,112.422
2018-12-20,112.423,112.606,110.818,111.288
2018-12-21,111.288,111.458,110.936,111.307
2018-12-24,111.034,111.191,110.271,110.327
2018-12-26,110.23,111.409,110.143,111.308
2018-12-27,111.306,111.306,110.459,110.928
2018-12-28,110.929,110.94,110.158,110.205
2018-12-31,110.303,110.476,109.561,109.701
2019-01-02,109.678,109.727,104.857,106.675
2019-01-03,106.754,108.303,106.628,107.681
2019-01-04,107.676,108.588,107.517,108.452
2019-01-07,108.479,108.748,108.023,108.661
2019-01-08,108.657,109.088,108.446,108.809
2019-01-09,108.794,109.003,107.988,108.158
2019-01-10,108.158,108.513,107.771,108.439
2019-01-11,108.44,108.594,108.15,108.558
2019-01-14,108.507,108.512,107.988,108.161
2019-01-15,108.163,108.765,108.14,108.653
2019-01-16,108.653,109.196,108.373,109.121
2019-01-17,109.12,109.398,108.688,109.199
2019-01-18,109.198,109.888,109.059,109.748
2019-01-21,109.741,109.762,109.476,109.642
2019-01-22,109.639,109.693,109.147,109.339
2019-01-23,109.339,109.998,109.325,109.563
2019-01-24,109.567,109.8,109.423,109.579
2019-01-25,109.579,109.951,109.492,109.517
2019-01-28,109.537,109.563,109.165,109.321
2019-01-29,109.304,109.542,109.132,109.366
2019-01-30,109.367,109.745,108.812,109.063
2019-01-31,109.06,109.06,108.499,108.837
2019-02-01,108.836,109.581,108.726,109.506
2019-02-04,109.493,110.162,109.434,109.914
2019-02-05,109.914,110.042,109.781,109.953
2019-02-06,109.949,110.054,109.563,109.937
2019-02-07,109.934,110.087,109.606,109.775
2019-02-08,109.774,109.898,109.649,109.781
2019-02-11,109.81,110.469,109.776,110.39
2019-02-12,110.39,110.652,110.348,110.467
2019-02-13,110.468,111.055,110.435,111.036
2019-02-14,111.035,111.126,110.413,110.49
2019-02-15,110.49,110.642,110.258,110.408
2019-02-18,110.504,110.658,110.459,110.616
2019-02-19,110.616,110.823,110.456,110.586
2019-02-20,110.587,110.95,110.565,110.804
2019-02-21,110.812,110.856,110.575,110.672
2019-02-22,110.679,110.907,110.56,110.671
2019-02-25,110.763,111.235,110.579,111.061
2019-02-26,111.062,111.077,110.426,110.569
2019-02-27,110.569,111.075,110.356,110.95
2019-02-28,110.95,111.493,110.664,111.38
2019-03-01,111.384,112.077,111.332,111.978
2019-03-04,111.828,112.014,111.641,111.754
2019-03-05,111.756,112.136,111.724,111.893
2019-03-06,111.895,111.919,111.619,111.712
2019-03-07,111.703,111.857,111.484,111.611
2019-03-08,111.61,111.651,110.799,111.119
2019-03-11,111.089,111.344,110.88,111.325
2019-03-12,111.324,111.466,111.112,111.316
2019-03-13,111.316,111.464,111.008,111.249
2019-03-14,111.249,111.834,111.147,111.699
2019-03-15,111.698,111.902,111.385,111.476
2019-03-18,111.491,111.63,111.3,111.401
2019-03-19,111.4,111.476,111.159,111.368
2019-03-20,111.366,111.691,110.536,110.727
2019-03-21,110.727,110.96,110.3,110.791
2019-03-22,110.787,110.897,109.742,109.954
2019-03-25,110.013,110.24,109.724,110.043
2019-03-26,110.043,110.691,110.002,110.529
2019-03-27,110.529,110.71,110.236,110.492
2019-03-28,110.491,110.832,110.021,110.657
2019-03-29,110.658,110.948,110.54,110.852
2019-04-01,110.947,111.444,110.816,111.41
2019-04-02,111.412,111.456,111.251,111.334
2019-04-03,111.332,111.575,111.209,111.464
2019-04-04,111.456,111.678,111.336,111.616
2019-04-05,111.617,111.82,111.564,111.678
2019-04-08,111.704,111.731,111.286,111.494
2019-04-09,111.495,111.577,110.983,111.138
2019-04-10,111.145,111.279,110.845,110.922
2019-04-11,110.919,111.695,110.919,111.629
2019-04-12,111.628,112.096,111.587,112.011
2019-04-15,111.987,112.095,111.891,111.978
2019-04-16,112.003,112.046,111.848,112.016
2019-04-17,112.015,112.166,111.923,112.033
2019-04-18,112.042,112.063,111.774,111.979
2019-04-22,111.919,111.991,111.889,111.926
2019-04-23,111.926,112.035,111.655,111.874
2019-04-24,111.875,112.4,111.682,112.07
2019-04-25,112.069,112.24,111.388,111.586
2019-04-26,111.586,112.032,111.432,111.608
2019-04-29,111.585,111.898,111.57,111.654
2019-04-30,111.656,111.691,111.237,111.447
2019-05-01,111.447,111.614,111.051,111.415
2019-05-02,111.412,111.663,111.352,111.518
2019-05-03,111.518,111.687,111.072,111.094
2019-05-06,110.609,110.96,110.282,110.688
2019-05-07,110.688,110.853,110.171,110.267
2019-05-08,110.267,110.289,109.905,110.088
2019-05-09,110.072,110.083,109.478,109.727
